title,company,location,date,url,department,workplace_type,source,description,position_type
תוכנית החומש לפיתוח כלכלי-חברתי בקרב האוכלוסייה הבדואית בנגב לשנים 2021-2017 (החלטת ממשלה 2397),מכון ברוקדייל,ירושלים,2026-06-01,https://brookdale.jdc.org.il/%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%aa-%d7%94%d7%97%d7%95%d7%9e%d7%a9-%d7%9c%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%9b%d7%9c%d7%9b%d7%9c%d7%99-%d7%97%d7%91%d7%a8%d7%aa%d7%99-%d7%a9%d7%9c-%d7%94%d7%90%d7%95/,,onsite,brookdale,"עמוד הבית >> עמודים >> תוכנית החומש לפיתוח כלכלי-חברתי בקרב האוכלוסייה הבדואית בנגב לשנים 2021-2017 (החלטת ממשלה 2397) חוקרים: ד""ר יונתן אייל, (מתכלל) תחומים: האוכלוסייה הערבית שנת פרסום: 2023 תמונת מצב של האוכלוסייה הבדואית בנגב האוכלוסייה הבדואית בנגב: מדדים נבחרים – דוח ראשון (2021) האוכלוסייה הבדואית בנגב: מדדים נבחרים – דוח שני (2022) האוכלוסייה הבדואית בנגב: מדדים נבחרים – דוח שלישי ומסכם (2023) פערי מידע בנוגע לאוכלוסייה הבדואית בנגב השפעות משבר הקורונה על האוכלוסייה הבדואית בנגב מערך תוכניות העבודה של גורמי היישום תוכניות עבודה ככלי ליישום החלטות ממשלה: סקירה בין-לאומית ניתוח ספר תוכניות העבודה של החלטת ממשלה 2397 הערכת תהליכי הגיבוש, השימוש והבקרה בנוגע לתוכניות העבודה בחינת מערך תוכניות העבודה של תוכנית החומש – דוח מסכם טיוב והתאמה של מערך המדידה של הרשות הלאומית לביטחון קהילתי חינוך וילדים בסיכון נשירה בקרב תלמידים בחינוך הבדואי בנגב זכאות לתעודת בגרות בקרב הבדואים בנגב - מחקר וכתיבה: מכון סאלד איכות ההוראה בבתי הספר הבדואיים בנגב - מחקר וכתיבה: מכון סאלד ילדים עם מוגבלות באוכלוסייה הבדואית בנגב השכלה גבוהה – תוכנית ""שער לאקדמיה"" מחקרי מכון ברוקדייל בנוגע לתוכנית 'שער לאקדמיה' במסגרת תוכנית החומש תעסוקה וחילוץ מעוני דפוסי תעסוקה וחסמים לתעסוקה תוכנית מנהרות מזון לביטחון תזונתי הרשויות המקומיות הבדואיות בנגב חיזוק רשויות מקומיות: סקירת ספרות בין-לאומית הערכת התוכנית להעצמת הרשויות הבדואיות בנגב האוכלוסייה הבדואית בנגב כקבוצת מיעוט צמצום פערים חברתיים-כלכליים בין אוכלוסיות מיעוט מסורתיות-שבטיות לקבוצות רוב: סקירת ספרות ערכים, כוחות ואתגרים של האוכלוסייה הבדואית בנגב ושל מנהיגיה (מצגת מחקר ותמצית אינפוגרפית) הערכה כוללת של תוכנית החומש תמציות מחקרים מתוכנית החומש לפיתוח כלכלי-חברתי של האוכלוסייה הבדואית בנגב לשנים  	2021-2017 – תשתית הידע לתוכנית החומש הבאה (יולי 2021) הערכה כוללת של החלטת ממשלה 2397: תוכנית לפיתוח כלכלי-חברתי בקרב האוכלוסייה  הבדואית בנגב לשנים 2021-2017 – דוח ביניים (ספטמבר 2021) הערכה כוללת של החלטת ממשלה 2397: תוכנית לפיתוח כלכלי-חברתי בקרב האוכלוסייה  הבדואית בנגב לשנים 2021-2017 – דוח מסכם (דצמבר 2023) הפורום הציבורי לתוכנית החומש הפור",
תנאי שימוש מערכת ניתוח וחקר נתוני זקנה,מכון ברוקדייל,ירושלים,2026-06-01,https://brookdale.jdc.org.il/terms-of-use-aging-analysis-system/,,onsite,brookdale,"עמוד הבית >> תנאי שימוש מערכת ניתוח וחקר נתוני זקנה תנאי שימוש מערכת ניתוח וחקר נתוני זקנה כללי אתר זה הוקם על ידי מכון מאיירס ג'וינט ברוקדייל (להלן: ""המכון"" או ""מכון ברוקדייל"" ) ומהווה פלטפורמה המאפשרת ניתוח וחקר נתוני זקנה (להלן ""האתר"" ). תנאי שימוש אלו מסדירים את הגישה והשימוש באתר. יש לקרא אותם בקפידה. הכניסה לאתר ע""י כל משתמש מעידה על הסכמתו לתנאי השימוש, כלשונם ובמלואם, ומהווה הסכמה בהתנהגות לתנאי השימוש. המכון שומר לעצמו את הזכות, לפי שיקול דעתו הבלעדי, לשנות או לתקן את תנאי השימוש בכל עת. המשתמש אחראי לקרא את תנאי השימוש מעת לעת ומסכים להיות כפוף לכל השינויים כאמור. המשך שימוש באתר לאחר שינוי או תיקון כאמור יהווה הסכמה מצד המשתמש לתנאי שימוש המתוקנים. המכון שומר על זכותו לשנות מעת לעת את התכנים הזמינים באתר, לרבות הוספה ו/או הסרה, ללא הודעה מראש וכן לשנות את תנאי השימוש מעת לעת ועל המשתמש באתר לבחון תנאים אלה ולהתעדכן בשינויים. התנאים רלוונטיים לשימוש באתר בכל דרך שבה רואים את האתר – בין אם באמצעות מחשב, טלפון נייד או בכל דרך אחרת. נכון להיום, המידע באתר ניתן ללא תשלום. עם זאת, המכון רשאי להתחיל לגבות תשלום בגין שימוש באתר, בכל עת, לפי שיקול דעתו הבלעדי. תנאי השימוש מנוסחים בלשון זכר לצרכי נוחות בלבד, והם מתייחסים לנשים וגברים כאחד. שימוש באתר בכפוף להסכמת המשתמש ועמידה בתנאי השימוש, המכון מעניק למשתמש זכות מוגבלת, שאינה בלעדית, שאינה ניתנת להעברה, שניתנת לביטול, עבור גישה ושימוש באתר לצרכי המשתמש. המשתמש אינו רשאי להשתמש באתר כדי לבנות מאגר מידע עצמי או עבור כל שימוש מסחרי מכל מין וסוג שהוא. אם המכון יסבור, לפי שיקול דעתו הבלעדי, כי התרחשה הפרה של תנאי השימוש אלו או כי התרחשה התנהגות בלתי חוקית או בלתי נאותה מכל סוג שהוא, המכון יהא רשאי לנקוט בכל פעולה הנראית לו מתאימה. המכון שומר לעצמו את הזכות לחקור כל חשד להפרה של תנאי שימוש אלו או של התנהגות בלתי חוקית או בלתי נאותה באתר וישתף פעולה עם כל חקירה של רשות מוסמכת בעניין זה. הרשמה השימוש באתר מצריך הרשמה חד פעמית, במסגרתה יתבקש המשתמש למסור מידע מסוים ויתכן ובעתיד יתבקש להזין מידע נוסף. חל איסור על מסירת מידע כוזב בעת ההרשמה. בעת ההרשמה תשלח, בצורה אוטומטית, סיסמא לכתובת הדואר של המשתמש. על המשתמש חל איסור ל",
מערכת BI לנתוני זיקנה,מכון ברוקדייל,ירושלים,2026-06-01,https://brookdale.jdc.org.il/%d7%a9%d7%a0%d7%aa%d7%95%d7%9f-%d7%93%d7%a3-%d7%94%d7%91%d7%99%d7%aa/,,onsite,brookdale,"מערכת BI לנתוני זיקנה מתושל""ח היא מערכת תובנות ושאילתות לחקר הזיקנה. מערכת מתושל""ח היא גירסה אינטראקטיבית וגרפית של השנתון הסטטיסטי לבני 65+ בישראל המתפרסם מדי שנה ע""י צוות זיקנה במכון ברוקדייל. מתושל""ח נועד לאפשר לחוקרים ואנשי אקדמיה, למעצבי מדיניות ומקבלי החלטות בממשלה וכן לציבור הרחב לגשת בצורה נוחה ואינטראקטיבית לנתונים על בני 65+, ולתובנות המחקריות של צוות חוקרי הזקנה במכון ברוקדייל. מתושל""ח מציג נתונים עדכניים ונתונים היסטוריים ומאפשר לבחון מגמות לאורך זמן. השנתון הסטטיסטי על בני +65 בישראל מקיף מגוון רחב של נתונים על מאפיינים ועל היבטים שונים של חייהם של בני +65 בישראל. השנתון מהווה מקור נתונים יציב ואמין שמאפשר גם בחינת מגמות ארוכות טווח. השנתון כולל נתונים דמוגרפיים; נתונים על מאפייני בריאות; מאפיינים חברתיים-כלכליים; נתונים על מערכת השירותים; והשוואות בינלאומיות ככל שניתן. מבחינה גיאוגרפית, הנתונים המוצגים הם נתונים ארציים וחלקם מוצגים בחלוקה לפי מחוזות, נפות ויישובים. ככל שהתאפשר הנתונים מוצגים בחלוקה לפי קבוצות גיל, מגדר, קבוצות אוכלוסייה ומשתנים נוספים בהתאם לנושא המוצג. שנתון זיקנה 2022 שנתון זיקנה 2021 שנתון זיקנה 2020 שנתון זיקנה 2018 שנתון זיקנה 2017 שנתון זיקנה 2016 כל השנתונים",
טופס כניסה למערכת,מכון ברוקדייל,ירושלים,2026-06-01,https://brookdale.jdc.org.il/%d7%98%d7%95%d7%a4%d7%a1-%d7%9b%d7%a0%d7%99%d7%a1%d7%94-%d7%9c%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa/,,onsite,brookdale,"מילוי הטופס הוא חד-פעמי ולא תתבקש/י לבצעו שוב בכניסתך הבאה שם הארגון*:(אם אינך משויך/ת לארגון אנא רשום/רשמי ""פרטי"") סוג ארגון*: --- מוסד אקדמי/מחקרי משרד ממשלתי תקשורת מגזר שלישי רשות מקומית גוף פרטי לא שייך לארגון אחר תפקיד: לצורך המשך פיתוח המערכת אנו מעוניינים לדעת מהו השימש שלך במערכת: (ניתן לסמן כמה תשובות): לימודים הוראה (קורס, הרצאה) מחקר אקדמי או יישומי תחקור נושא תכנון מדיניות וקבלת החלטות (הכנת מסמך רקע, דיון, רקע להחלטה) פרסום (כתבה, ברושור, אינפוגרפיקה, סרט) אחר כתובת מייל*: אישור תנאי שימוש במערכת *: אני מאשר/ת שלח",
שווה ערך – צור קשר,מכון ברוקדייל,ירושלים,2026-06-01,https://brookdale.jdc.org.il/disability-studies/contact/,,onsite,brookdale,עמוד הבית >> שווה ערך – מאגר ידע בלימודי מוגבלות שווה ערך – מאגר ידע בלימודי מוגבלות אודות צור קשר ליצירת קשר: [email protected] כתבו לנו שם מלא דוא״ל ההודעה שלך Δ,
חיפוש – מאגר מוגבליות,מכון ברוקדייל,ירושלים,2026-06-01,https://brookdale.jdc.org.il/%d7%97%d7%99%d7%a4%d7%95%d7%a9-%d7%9e%d7%90%d7%92%d7%a8-%d7%9e%d7%95%d7%92%d7%91%d7%9c%d7%99%d7%95%d7%aa/,,onsite,brookdale,,
קורונה: אוגדן עבודות,מכון ברוקדייל,ירושלים,2026-06-01,https://brookdale.jdc.org.il/brookdale-corona-research/,,onsite,brookdale,"עמוד הבית >> קורונה: אוגדן עבודות קורונה: אוגדן עבודות מדינת ישראל, יחד עם שאר מדינות העולם, מתמודדת בחודשים האחרונים עם המחלה הנגרמת על ידי נגיף הקורונה, מחלה ש ארגון הבריאות העולמי הכריז עליה כעל מגפה עולמית. מכון ברוקדייל הרואה את ייעודו כמזהה וחוקר נושאי מפתח בחברה ושותף להכוונת מדיניות וטיוב שירותים, לקח על עצמו לסייע למקבלי ההחלטות גם בימים אלו.

בדף זה תוכלו למצוא מסמכים המתארים את המדיניות להתמודדות עם נגיף הקורונה הננקטת במדינות שונות בעולם בתחומי הרווחה, החינוך והבריאות ואת המענים שהן מספקות כדי להתמודד עם המשבר. נוסף על כך, תוכלו למצוא גם מסמכים המסכמים את הממצאים מסקרים שביצענו בימים אלו ועוסקים בהתנהגויות, באורח החיים ובהתמודדות של אזרחי מדינת ישראל עם המשבר. כיצד מתמודדים ארגוני הפיקוח על השירותים החברתיים במדינות שונות עם מגפת הקורונה? ילדים עם מוגבלות במערכת החינוך בעת משבר הקורונה – סקירת מדיניות בין-לאומית הנחיות למערכת השמה חוץ-ביתית בעידן הקורונה – סקירת המדיניות בארה""ב ובבריטניה שיתוף האסטרטגיות של ישראל במהלך משבר הקורונה התנהגויות בריאות בעת התפרצות מגפת הקורונה: סדרת פרסומים התמודדות עם אלימות נגד נשים במערכת יחסים זוגית בעת משבר הקורונה: סקירה בין-לאומית התנהלות של משפחות במצבי פרידה וגירושין בעת משבר הקורונה: סקירה בין לאומית התמודדות עם ההשפעות של משבר הקורונה על אנשים החיים בעוני מתמשך: סקירה בין-לאומית סוגיות חברתיות בעקבות משבר הקורונה הגברת מצבי הסיכון של ילדים ובני נוער נוכח משבר הקורונה 360° – התוכנית הלאומית לילדים ולנוער בסיכון: התמודדות בעת משבר. מדריך חשיבה תוצאתית לתכנון, מדידה ושימוש במידע דפוסי עבודה בתקופת התפרצות מגפת הקורונה ולאחריה התמודדות עם הגברת מצבי סיכון של ילדים ובני נוער נוכח מגפת הקורונה: סקירה בין-לאומית התעסוקה בקרב האוכלוסייה הערבית בעת משבר הקורונה: אתגרים, הזדמנויות ומרחבי השפעה פתרונות קהילתיים ליחידים ומשפחות בשכונות מוחלשות בישראל בתקופת מגפת הקורונה קורונה וזקנים: השפעת מגפת הקורונה על בני 65 ומעלה בישראל פיקוח מרחוק: ניהול סיכונים בתקופת מגפת הקורונה תעסוקה, הכנסה ומצב כלכלי של משקי בית בישראל בעת מגפת הקורונה סקר בקרב עמותות שלא פנו לקבל מענק מקרן החירום ממשלה-פילנתרופיה שימוש משקי הבית בישראל במשאבים",
מצבי חירום לאומיים: נתונים ותובנות,מכון ברוקדייל,ירושלים,2026-06-01,https://brookdale.jdc.org.il/national-emergencies-data-and-insights/,,onsite,brookdale,"עמוד הבית >> מצבי חירום לאומיים: נתונים ותובנות מצבי חירום לאומיים: נתונים ותובנות בשבת השחורה בשבעה באוקטובר 2023 התרחשה מתקפת טרור חסרת תקדים ובעקבותיה פרצה מלחמה שהעצימה אתגרים חברתיים קיימים והציבה אתגרים חדשים לחברה הישראלית. מהקמתו בשנת 1974, מכון ברוקדייל הוא שותף נאמן של ממשלת ישראל. המכון מזהה וחוקר נושאי מפתח כדי לסייע למדינה בטיוב החלטות מרכזיות הנוגעות לרווחת יחידים, משפחות וקהילות לחיזוקה של החברה בישראל. גם בימים קשים אלו, צוות המכון נרתם לסייע למקבלי החלטות בביצוע פרויקטים הקשורים למלחמה. תוצרים של פרויקטים שהסתיימו מופיעים בדף שלהלן. האתגרים העומדים בפני מערכת הבריאות בישראל והמענים שהיא מספקת בעת מלחמת ""חרבות ברזל"" (ישראל-חמאס) 2023 אימהות לילדים צעירים בזמן המלחמה: החוויה, הצרכים והמענים התנהלות המג""ר במודל הבין-משרדי במצבי חירום זקנים יוצאי אתיופיה: המלצות לפעולה בעת מלחמת 'חרבות ברזל' 360° – התוכנית הלאומית לילדים ולנוער בסיכון: התמודדות בעת משבר מדריך חשיבה תוצאתית לתכנון, מדידה ושימוש במידע מחוון צרכים קריטיים: ילדים ובני נוער – לשימוש בשעת משבר וחירום עבודת הקב""סים בעת חירום בצל מלחמת חרבות ברזל – השפעות של אובדן ושכול על משפחות וקהילות: סקירת ספרות התמודדות שירותי הרווחה בישראל לאחר מתקפת הטרור בשבעה באוקטובר מנקודת מבטם של אנשי מקצוע מידע לשעת חירום לאנשים עם מוגבלות אנשים עם מוגבלות בישראל 2023: נתונים על האוכלוסייה אנשים עם מוגבלות בישראל במלחמת ""חרבות ברזל"": עובדות ומספרים הפעלת מועדוניות לילדים בסיכון בעת חירום כמענה לפיתוח חוסן: סקירת ספרות תוכניות להפגת בדידות המופעלות ברשויות המקומיות: המלצות לפעולה בעת מלחמת 'חרבות ברזל' השפעות מלחמת ""חרבות ברזל"" על ילדים ובני נוער בישראל שאלון ""מה נשמע?"" לחניכי הפנימיות מלחמת ""חרבות ברזל"" תמיכה באנשי מקצוע בשירותים חברתיים בעת משבר: שיטות עבודה וכלים ממדינות שונות החברות ברשת החברתית האירופית (ESN) חוסן משפחתי בשעת חירום במשפחות שבהן אדם עם מוגבלות להתבגר בצל מלחמה: השפעות מצבי חירום ואסון על צעירים – סקירת ספרות השפעות מלחמת חרבות ברזל על הצעירים בישראל: ממצאי סקר אלימות במשפחה בזמן מלחמה: סקר 'בזק' מקוון לבחינת היקפי אלימות במשפחה בחברה הישראלית בעת מלחמת 'חרבות ברזל' השפעות המלחמה על נשים בזנות פ",
חיפוש גלובלי,מכון ברוקדייל,ירושלים,2026-06-01,https://brookdale.jdc.org.il/%d7%97%d7%99%d7%a4%d7%95%d7%a9-%d7%92%d7%9c%d7%95%d7%91%d7%9c%d7%99/,,onsite,brookdale,עמוד הבית >> חיפוש גלובלי חיפוש גלובלי חיפוש חופשי: לחפש,
"""חברים לספר"" (אנגלית)",מכון ברוקדייל,ירושלים,2026-06-01,https://brookdale.jdc.org.il/%d7%97%d7%91%d7%a8%d7%99%d7%9d-%d7%9c%d7%a1%d7%a4%d7%a8-%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa/,,onsite,brookdale,"עמוד הבית >> “חברים לספר” (אנגלית) ""חברים לספר"" (אנגלית) The Man Who Saw Everything Deborah Levy 2019 It is 1988 and Saul Adler, a narcissistic young historian, has been invited to Communist East Berlin to do research; in exchange, he must publish a favorable essay about the German Democratic Republic The Snowman Jo Nesbo 2013 Soon the first snow will come.  A young boy wakes to find his mother missing. Their house is empty but outside in the garden he sees his mother's favourite scarf – wrapped around the neck of a snowman The Unlikely Pilgrimage of Harold Fry Rachel Joyce 2013 When Harold Fry leaves home one morning to post a letter, with his wife hoovering upstairs, he has no idea that he is about to walk from one end of the country to the other The Third Day Chochana Boukhobza 2010 Elisheva is coaching Rachel for the solo performance, but something else has drawn her to Jerusalem. Another old friend has lured a Nazi eugenicist, the Butcher of Majdanek, to Israel from Venezuela. The Butcher performed torturous experiments on Elisheva, determining not only her fate but also that of her closest friends. On the third day of her stay, the day of the concert, she will take her revenge. Getting Personal Chris Manby 2002 Ruby, Martin and Lou are three old friends who have spent too much time talking about the ones that got away. Facing another summer without love, they decide to approach the dating dilemma in the way they approached finding flatmates. They're going to place personal ads. For one another. Naked David Sedaris 1997 Welcome to the hilarious, strange, elegiac, outrageous world of David Sedaris. In Naked , Sedaris turns the mania for memoir on its proverbial ear, mining the exceedingly rich terrain of his life, his family, and his unique worldview—a sensibility at once take-no-prisoners sharp and deeply charitable. The Room Jonas Karlsson 2015 Bjorn is a compulsive, meticulous bureaucrat who discovers a secret room at the government office where he works – a ",
facts and figures,מכון ברוקדייל,ירושלים,2026-06-01,https://brookdale.jdc.org.il/facts-and-figures-2/,,onsite,brookdale,עמוד הבית >> facts and figures facts and figures האוכלוסייה הערבית בישראל זיקנה,
גישה לספרים ולקורס מקוונים,מכון ברוקדייל,ירושלים,2026-06-01,https://brookdale.jdc.org.il/information-center/electronic-books/,,onsite,brookdale,"עמוד הבית >> מרכז מידע גישה לספרים ולקורס מקוונים נרכשו למרכז המידע ספרים  מקוונים וקורס מקוון בעברית בנושאים האלה: חש יבה מדעית ושיטות מחקר – כל תהליך המחקר: מן הרעיון הראשוני ועד לדיון ולפרסום עיבוד נתונים כמותי (סטטיסטיקה) – מציג בבהירות עיבודים תיאורטיים, קשרים דו-משתניים וקשרים רב-משתניים SPSS – קורס מקוון המלווה את הלומד בכל הדרוש כדי לבצע עיבודים סטטיסטיים באמצעות תפריטים ופקודות סינטקס את החומרים כתב בשפה פשוטה ואינטואיטיבית פרופ' רמי בנבנישתי , פרופ' אמריטוס באוניברסיטה העברית בירושלים ובאוניברסיטת בר אילן, מורה לשיטות מחקר ועיבוד נתונים במשך קרוב לארבעים שנה. הגישה לחומרים היא מתוך מחשבי המכון מוזמנים להשתמש !!",
מאגר כלי המחקר,מכון ברוקדייל,ירושלים,2026-06-01,https://brookdale.jdc.org.il/information-center/researchtools/,,onsite,brookdale,"חיפוש במאגר התחברות הרשמה מדריך לשימוש במאגר המאגר כולל שאלונים וכלים לביצוע ראיונות ותצפיות, פרי עבודתם של חוקרי המכון מאז שנת 2010. אתם מוזמנים להשתמש במאגר כדי לבנות כלי מחקר חדשים ולהכיר את עבודת המכון לאורך השנים. השימוש במאגר חופשי וללא תשלום, אך מותנה בהרשמה מראש. לתקנון שימוש במאגר השימוש במאגר הוא תחת רישיון Creative Commons להפצה ללא שימוש מסחרי עם ייחוס ליוצר, תחת רישיון זהה, גרסה 2.5 . במתן הייחוס יש  לתת קרדיט למחברי הכלי. אופן ציטוט כלי המחקר לא מצליחים למצוא את מה שחיפשתם? מוזמנים ליצור קשר ונשמח לעזור.",
