title,company,location,date,deadline,url,department,workplace_type,staff_type,internal_external,description,requirements
רכז/ת תלמידים/ות לתארים מתקדמים (JB-1331),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-31,https://www.tau.ac.il/JB-1331/position/2026,הפקולטה למדעי הרוח,onsite,administrative,חיצוני,"טיפול בענייני תלמידים לתארים מתקדמים, כולל:
הכנת תיקי מועמדים לדיון בוועדת הקבלה.
ריכוז הטיפול במשתלמי בתר-דוקטורט ובתלמידי המחקר ומעקב אחר ההתקדמות האקדמית.
הכנת חומר לוועדות בית הספר ולוועדות האוניברסיטאיות.
קבלת קהל, מתן מענה לפניות מועמדים וייעוץ שוטף לתלמידים במהלך לימודי התואר.
מעקב אחר מילוי חובות אקדמיים ויישום החלטות ועדת ההוראה.
אחריות על תוכנית הלימודים הבית ספרית כולל עדכון קורסי בית הספר במערכות השונות וניהולם.
הזנה ועדכון שוטף של נתונים במערכת מינהל תלמידים, כולל ועדות הוראה.
טיפול בכל הקשור לסיום הלימודים לתואר.
סיוע בארגון סמינרים, אירועים וכנסים בית ספריים.
סיוע בטיפול במערך המלגות הבית ספרי.
ביצוע מטלות נוספות בהתאם לצורך וכפי שיוטלו על ידי ראש ביה""ס ומנהלת המערך המינהלי של ביה""ס, וככל שיידרש.","תואר אקדמי- רצוי. תעודת בגרות מלאה- חובה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי.
ניסיון בתחום מינהל תלמידים ובעבודה עם מערכות מינהל תלמידים - יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה כולל יכולת תכתובת.
ניסיון בעבודה עם מערכות ממוחשבות, ושליטה בתוכנות OFFICE לרבות  EXCEL.
תודעת שירות גבוהה ויחסי אנוש מעולים.
יכולת עבודה עצמאית והשתלבות בצוות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
יכולת התמודדות עם עומס וריבוי משימות.
הערה:  נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
מנהל/ת חשבונות מדור בקרה והתאמות-יחידת החשבות (JB-1328),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-31,https://www.tau.ac.il/position/jb-1328/2026,אגף הכספים כלכלה ותקציבים,onsite,administrative,חיצוני,"ביצוע התאמות בנקים והתאמות כרטיסי אשראי כולל רישום פקודות יומן ידניות לסוגיהן.
ביצוע התאמות של הכנסות מתשלומים שונים.
טיפול שוטף ובירורים מול הבנקים, חברות האשראי ויחידות האוניברסיטה.
קיום ממשקים שוטפים עם גורמים באגף ובקמפוס.
ביצוע מטלות נוספות על פי הנחיית מנהלת המדור וככל שיידרש.","תואר אקדמי-רצוי. תעודת בגרות מלאה-חובה.
סוג 2 לפחות בהנהלת חשבונות או תואר אקדמי בתחומי חשבונאות/כלכלה או בתחום דומה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי.
ניסיון של מספר שנים בהנהלת חשבונות ממוחשבת. ידע וניסיון בתחום ההתאמות - יתרון.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE, לרבות EXCEL.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך"
רכז/ת תלמידים (JB-1325),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-31,https://www.tau.ac.il/JB-1325/position/2026,הפקולטה למדעים מדויקים,onsite,administrative,חיצוני,"טיפול בענייני תלמידים לתואר ראשון ולתואר שני, כולל:
מתן מענה שוטף לפניות תלמידים וסגל הוראה, קבלת קהל, ייעוץ והכוונה למועמדים ולתלמידים.
טיפול בקבלת מועמדים לתואר ראשון ולתואר שני.
רישום לקורסים ודיווח ציונים.
מעקב אחר מילוי חובות אקדמיים ויישום החלטות ועדת ההוראה.
טיפול בסגירת תיק תלמיד והפקת אישורים.
סיוע בארגון אירועים.
סיוע במערך הבחינות.
קיום קשר עם מגוון גורמים, בקמפוס ומחוצה לו.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי- רצוי. תעודת בגרות מלאה- חובה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי.
ניסיון בתחום מינהל תלמידים ובעבודה עם מערכת מינהל תלמידים - יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה מאוד, לרבות יכולת הבעה ותכתובת בשפות אלו.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE, לרבות EXCEL.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה, יחסי אנוש מעולים ויכולת מתן מענה לצרכים של אוכלוסיות מגוונות.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
רכז/ת תלמידים וקבלה לתואר שני (JB-1284),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-31,https://www.tau.ac.il/position/JB-1284/2026,הפקולטה לניהול,onsite,administrative,חיצוני,"אחריות כוללת לטיפול במועמדים ותלמידי התואר השני, כולל:
מתן מענה לפניות מועמדים, תלמידים ולסגל המורים, לרבות קבלת קהל, מענה ללידים ומתן ייעוץ והכוונה למועמדים.
מעקב אחר ההתקדמות האקדמית של התלמידים.
ארגון הבידינג, רישום לקורסים, טיפול במערכת השעות וייעוץ לתלמידים.
בדיקת פטורים, דיווח והזנת ציונים.
הפקת דוחות וניתוחם.
אחריות על לוח הבחינות.
הזנת נתונים במערכת מינהל התלמידים, מעקב אחר מילוי חובות אקדמיים, ריכוז החומר והעברתו לוועדת הוראה ויישום החלטות ועדת הוראה.
טיפול בסגירת תארים וארגון טקסי מסיימים.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי - יתרון. תעודת בגרות מלאה-חובה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי. רצוי בתחום מינהל תלמידים.
ניסיון בעבודה עם מערכות מינהל תלמידים ו- מערכת ה- CRM - יתרון.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE ובאינטרנט.
ידיעת השפה העברית על בוריה, כולל יכולת ניסוח בכתב ובעל פה וידיעה טובה של השפה האנגלית.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום ויכולת ארגון ומעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: העבודה לעיתים מתבצעת בשעות הבוקר המאוחרות עד אחה""צ ובימי שישי, עפ""י הצורך.
נדרשת גם נכונות לשעות נוספות בהתאם לצורך."
רכז/ת תלמידים וקבלה לתואר שני (JB-1338),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-31,https://www.tau.ac.il/JB-1338/position/2026,הפקולטה לניהול,onsite,administrative,חיצוני,"אחריות כוללת לטיפול במועמדים ותלמידי התואר השני, כולל:
מתן מענה לפניות מועמדים, תלמידים ולסגל המורים, לרבות קבלת קהל, מענה ללידים ומתן ייעוץ והכוונה למועמדים.
מעקב אחר ההתקדמות האקדמית של התלמידים.
ארגון הבידינג, רישום לקורסים, טיפול במערכת השעות וייעוץ לתלמידים.
בדיקת פטורים, דיווח והזנת ציונים.
הפקת דוחות וניתוחם.
אחריות על לוח הבחינות.
הזנת נתונים במערכת מינהל התלמידים, מעקב אחר מילוי חובות אקדמיים, ריכוז החומר והעברתו לוועדת הוראה ויישום החלטות ועדת הוראה.
טיפול בסגירת תארים וארגון טקסי מסיימים.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי - רצוי. תעודת בגרות מלאה - חובה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי. רצוי בתחום מינהל תלמידים.
ניסיון בעבודה עם מערכות מינהל תלמידים ו- מערכת ה- CRM - יתרון.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE ובאינטרנט.
ידיעת השפה העברית על בוריה, כולל יכולת ניסוח בכתב ובעל פה וידיעה טובה של השפה האנגלית.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום ויכולת ארגון ומעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: העבודה לעיתים מתבצעת בשעות הבוקר המאוחרות עד אחה""צ ובימי שישי, עפ""י הצורך.
נדרשת גם נכונות לשעות נוספות בהתאם לצורך."
"עובד/ת בית מלאכה לניפוח זכוכית- ביה""ס לכימיה (JB-1340)",אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-31,https://www.tau.ac.il/JB-1340/position/2026,הפקולטה למדעים מדויקים,onsite,administrative,פנימי,"עבודה מעשית ודינמית בסביבת ייצור מקצועית בבית מלאכה לניפוח זכוכית, כולל:
סיוע שוטף בעבודות ניפוח ועיבוד זכוכית.
ניקוי, סידור ותחזוקת כלי זכוכית ועמדות העבודה.
עבודה עם מבערי גז וציוד מקצועי.
עבודה פיזית בסביבת בית מלאכה שאינה סטרילית.
עזרה לנפח הזכוכית בעבודתו השוטפת ובתחזוקה ונקיון בית המלאכה.
סיוע בייצור ובנייה של כלי מעבדה מזכוכית.
ביצוע מטלות נוספות ככל שיידרש.","השכלה תיכונית/מקצועית מלאה לפחות.
ניסיון בניפוח זכוכית- יתרון.
רקע טכני או ניסיון בתחומים מקבילים כגון: זגגות, מסגרות, עבודות טכניות/ מכניות- יתרון.
הכשרה מקצועית בתחום רלוונטי - יתרון.
יכולת עבודה עצמאית והשתלבות בצוות.
ידיעה טובה של השפה העברית.
כושר גופני טוב, יכולת עבודה טכנית, נכונות לעבודה פיזית ולמידת תחום מקצועי ייחודי.
יכולת למידה עצמית והתעדכנות מקצועית.
יכולת התמודדות עם תקלות בלתי צפויות ועם ריבוי משימות.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לביצוע שעות נוספות בהתאם לצורך.
כפיפות : למנהל בית המלאכה לניפוח זכוכית ולאחראי האקדמי על בתי המלאכה."
רכז/ת תלמידים ובחינות (JB-1248),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-31,https://www.tau.ac.il/position/JB-1248/2025,"הפקולטה למשפטים ע""ש בוכמן",onsite,administrative,חיצוני,"סיוע לרכז/ת הבחינות בתפעול הבחינות בייחוד בחינות המתנהלות אחר הצהריים.
הפעלת המשגיחים ואחריות על התנהלות הבחינות, כולל תמיכה טכנית בבחינות הממוחשבות.
טיפול בהתאמת תנאי הבחינה לתלמידים.
טיפול בהפקה ובמשלוח אישורים וגליונות ציונים בארץ ובחו""ל.
סיוע בארגון טקסים, ימים פתוחים, ימי עיון, סמינרים ואירועים בפקולטה.
סיוע למזכירות התלמידים בהתאם לצורך.
טיפול בתקציבי מחקר, הזמנות רכש, משלוחים, החזרים כספיים ובנסיעות לחו""ל.
עדכון שוטף וסיוע בתפעול פעילויות הפקולטה.
מתן מענה שוטף לסגל הפקולטה.
ביצוע מטלות נוספות כפי שתוטלנה על ידי סגן ראש מנהל ועל ידי סגן הדקאן.","תואר אקדמי - רצוי. תעודת בגרות מלאה – חובה.
חובה ניסיון בתפקיד אדמיניסטרטיבי.
ניסיון בתחום מינהל תלמידים ובעבודה עם מערכות מינהל תלמידים - יתרון.
ידיעת השפה העברית על בוריה וידיעה מצוינת של השפה האנגלית, כולל יכולת ניסוח בכתב ובע""פ.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE, לרבות EXCEL.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: העבודה מתבצעת משעות הבוקר המאוחרות ועד לשעות אחה""צ.
בתקופת הבחינות מתקיימת עבודה בימי שישי ובשעות נוספות בהתאם לצורך."
עובד/ת תחזוקה (JB-1306),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-31,https://www.tau.ac.il/JB-1306/position/2026,"הספרייה למדעי החברה, לניהול ולחינוך ע""ש ברנדר-מוס",onsite,administrative,חיצוני,"ביצוע עבודות תחזוקה ותפעול שוטף בבניין הספרייה , כולל :
איתור תקלות ותיקונן.
הזמנת בעלי מקצוע ופיקוח על קבלנים.
טיפול במפגעים ובבעיות בתחום הבטיחות.
סיוע בפיקוח על ניקיון הבניין ועל עבודתם של עובדי הניקיון.
סיוע בארגון אירועים, טקסים ופעילויות מגוונות בספרייה.
מתן שירות לסגל ולסטודנטים במכלול הנושאים שבטיפול.
ארגון אולמות הספרייה חדרי הלימוד בספרייה והציוד המותקן בהם, לרבות טיפול בתחזוקתו.
פינוי, שינוע וסחיבה של משאות כבדים.
דיווח על תקלות באמצעות המערכת הממוחשבת.
השתתפות בפרויקטים שונים של הספרייה ובצוותי העבודה הפועלים בספרייה.
ביצוע מטלות נוספות בהתאם לצורך וע""פ הנחיית הממונים.","השכלה תיכונית/מקצועית מלאה- חובה.
ידע טכני וניסיון בעבודה בתחום האחזקה.
יכולת איתור תקלות וביצוע תיקונים קלים.
כושר גופני טוב.
רישיון נהיגה.
ידע בסיסי בעבודה עם מערכות ממוחשבות.
ידע ויכולת תפעול של מכשירים ומערכות מולטימדיה.
ידיעה טובה של השפה העברית ויכולת תקשורת בשפה האנגלית.
יכולת עבודה עצמאית והשתלבות בצוות.
יכולת עבודה בעומס ובלחץ.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: התפקיד כרוך בעבודה במשמרות.
ביצוע תורנויות בימי שישי, ערבי חג וחול המועד וביצוע שעות נוספות בהתאם לצורך."
רכז/ת נסיעות וזכויות אקדמיות (JB-1342),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-31,https://www.tau.ac.il/JB-1342/position/2026,אגף משאבי אנוש,onsite,administrative,פנימי,"קליטה ובדיקת בקשות הנסיעה לחו""ל של חברי הסגל האקדמי והמנהלי באוניברסיטה ובחינת זכויות אקדמיות, כולל:
טיפול בבקשות הנסיעה בהתאם לזכויות האקדמיות.
עריכת דוחות כספיים לאחר נסיעות אקדמיות.
חישוב הוצאות הנסיעה בהתאם לנוהלי האוניברסיטה ותקנות מס הכנסה.
עבודה מול גורמי פנים אוניברסיטאיים וגורמי חוץ .
קבלת קהל ומתן מידע ומענה לפניות.
ביצוע מטלות נוספות בהתאם לצורך.","תעודת בגרות מלאה לפחות, רצוי תואר אקדמי.
תישקל מועמדותם של עובדים ותיקים שאינם עומדים בדרישת ההשכלה ועברו השתלמויות מקצועיות רלוונטיות לתפקיד.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי.
רקע בהנהלת חשבונות - יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE, לרבות EXCEL.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב -ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יוזמה, כושר תיאום וארגון, סדר ודייקנות ויכולת מעקב.
יכולת התמודדות עם עומס וריבוי משימות.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות, בהתאם לצורך."
עובד/ת תיקייה (JB-1334),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-31,https://www.tau.ac.il/JB-1334/position/2026,אגף משאבי אנוש,onsite,administrative,חיצוני,"עבודה בתיקיית אגף משאבי אנוש, כולל:
ריכוז ומיון מסמכים והפצתם לגורמים הרלוונטים.
סריקה ממוחשבת של מסמכים ותיקי עובדים.
חלוקת תיקים לסגל  עובדי האגף, עפ""י דרישה.
הזמנת תיקים מארכיון וחלוקה למשרדים.
ביצוע מטלות נוספות כפי שיוטלו על ידי מנהל תיקיית כח אדם וככל שיידרש.","תעודת בגרות מלאה לפחות, רצוי תואר אקדמי.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי.
ניסיון בעבודה בארכיון- יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה.
ניסיון ויכולת לעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE.
היכרות עם תוכנות לסריקת מסמכים- יתרון.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
דייקנות, יכולת ארגון ועמדת עבודה מסודרת.
נכונות ויכולת לעבודה פיזית קלה.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
מתאם/ת מערכת מינהל תלמידים באגף רישום ומינהל תלמידים- משרה ארעית (JB-1255),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-28,https://www.tau.ac.il/JB-1255/2025/position,אגף רישום ומנהל תלמידים,onsite,administrative,חיצוני,"בדיקת צורכי היחידות בנושאים הקשורים למינהל תלמידים ולהוראה,
לרבות סיוע בפתרון בעיות בתיאום עם אגף מחשוב וטכנולוגיות מידע.
הפקת נתונים ודוחות עבור מגוון גורמים בקמפוס ומחוצה לו.
הדרכת גורמים ביחידות הקמפוס במכלול הנושאים שבתחום מערכת מנהל תלמידים.
ייזום מהלכים לשיפור תהליכי עבודה בכל הקשור למערכת הממוחשבת.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי- רצוי. תעודת בגרות מלאה- חובה.
ניסיון בתפקיד אדמיניסטרטיבי עצמאי.
ניסיון בעבודה עם מערכת מינהל התלמידים האוניברסיטאית - עדיפות.
ניסיון בעבודה עם מערכות ממוחשבות. שליטה מלאה בתוכנות OFFICE, בדגש על שליטה ב- EXCEL ברמה גבוהה.
ידיעת השפה העברית על בוריה, לרבות יכולת ניסוח בכתב ובע""פ וידיעת השפה האנגלית ברמה טובה.
יכולת עבודה עצמאית והשתלבות בצוות.
יכולת הנחייה והדרכה.
יוזמה, כושר תיאום ויכולת ארגון ומעקב.
יכולת התמודדות עם עומס משימות ולחץ.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות עפ""י הצורך."
רכז/ת תלמידים/ות- בית הספר לקולנוע וטלוויזיה- הפקולטה לאמנויות (JB-1335),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-28,https://www.tau.ac.il/JB-1335/2026/position,"ביה""ס לקולנוע ולטלוויזיה/ הפקולטה לאמנויות",onsite,administrative,חיצוני,"טיפול בענייני תלמידים לתואר ראשון ושני כולל:
מתן מענה שוטף לפניות מועמדים, תלמידים וסגל ביה""ס, קבלת קהל ומתן ייעוץ והכוונה.
סיוע בהכנת הידיעון, ארגון החומר הלימודי, רישום לקורסים, דיווח ציונים והזנת נתונים .
קשר עם אגף רישום ומינהל תלמידים וריכוז ועדות הקבלה.
בדיקה ומעקב אחר מילוי חובות אקדמיים וטיפול בסגירת התואר.
סיוע בקביעת מערכת השעות ותיאום לוח הבחינות מול מזכירות הפקולטה.
טיפול במקרים חריגים, ריכוז ועדות הוראה ומעקב אחר החלטותיהן.
סיוע בארגון כנסים, אירועים וטקסים.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי – רצוי. תעודת בגרות מלאה – חובה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי.
ניסיון בתחום מינהל תלמידים – יתרון.
ידיעת השפה העברית על בוריה ושליטה באנגלית ברמה טובה מאוד, לרבות יכולת הבעה ותכתובת בשפות אלה.
ניסיון בעבודה עם מערכות ממוחשבות, כולל שליטה מלאה ביישומי OFFICE.
ידע בתוכנות גלבוע וממת”א – יתרון.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
ספרן/ית שירותים טכניים-רכש ספרים - ספריית משפטים (JB-1332),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-28,https://www.tau.ac.il/JB-1332/2026/position,ספריית הפקולטה למשפטים,onsite,administrative,חיצוני,"ריכוז הטיפול ברכש ספרים וחומרי ספרייה נוספים.
עבודה מול ספקים בארץ ובחו""ל.
איתור הספרים והחומרים והשוואת עלויות רכישה.
טיפול שוטף בהזמנות רכש הספרים של הספרייה.
טיפול ברכש הספרים מתקציבי מחקר של החוקרים.
הזנת חשבוניות.
טיפול בהנגשת ספרים אלקטרוניים במערכות הספרייה.
הפקת דוחות מעקב.
עבודה מול סגל אקדמי ומול מדור כספים.
מיון וקטלוג מגוון חומרים בשפות העברית והלועזית.
השתתפות בפרויקטים של הספרייה.
ביצוע מטלות ספרניות נוספות על פי הצורך.","תואר אקדמי. רצוי בתחומי משפט ומדעי החברה.
הכשרה פורמלית בספרנות/מידענות (תואר אקדמי או תעודה בספרנות/מידענות ממוסד לימודים מוכר לספרנות).
תישקל מועמדותם של מועמדים לקראת לימודים אקדמיים/תעודה במידענות/ספרנות.
ניסיון בשימוש במאגרי מידע – יתרון.
ניסיון בעבודת רכש בספריות – יתרון.
ניסיון בעבודה מול ספקים בארץ ובחו""ל – יתרון.
היכרות עם מודול רכש ספרים במערכת ERP – יתרון.
ניסיון בעבודה עם מערכת פרימו והיכרות עם מערכת עלמא – יתרון.
ניסיון בעבודה עם מערכות ממוחשבות ויכולת עבודה עם משאבי מידע אלקטרוניים.
שליטה ביישומיOFFICE  לרבות שליטה ב – EXCEL – חובה. שליטה ב- RDA – יתרון.
שליטה בשפות עברית ואנגלית ברמה גבוהה.
יכולת לימוד של מערכות חדשות, פתיחות לחידושים והתעדכנות מקצועית עצמאית.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם ריבוי משימות ועומס.
כושר ארגון, תיאום, יוזמה ואחריות.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: התפקיד מחייב עבודה במשמרות, תורנויות בימי ו' ובשעות נוספות בהתאם לצורך."
חשב/ת שכר- יחידת השכר (JB-1295),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-28,https://www.tau.ac.il/JB-1295/position/2026,אגף משאבי אנוש,onsite,administrative,חיצוני,"טיפול בחישובי שכר על כל מרכיביו.
טיפול בתשלומים שוטפים.
קבלת קהל ומתן מידע בנושאים שבטיפול לסגל עובדי האוניברסיטה.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי- רצוי. תעודת בגרות מלאה- חובה.
בוגר/ת קורס חשבי שכר.
ניסיון בעבודה בתחומי השכר ו/או חישובי פנסיה והפיצויים.
היכרות עם מערכות חילן, לרבות מערכת ""אופק"" - יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה.
ניסיון בעבודה עם מערכות ממוחשבות, שליטה בתוכנות OFFICE, לרבות EXCEL.
יכולת עבודה עצמאית והשתלבות בצוות.
יכולת התמודדות עם עומס וריבוי משימות
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
מכוונות למתן שירות ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות עפ""י הצורך."
מחסנאי/ת לציוד הסרטה- בית הספר לקולנוע וטלוויזיה- הפקולטה לאמנויות (JB-1329),אוניברסיטת תל אביב,תל אביב,2026-05-27,2026-05-28,https://www.tau.ac.il/JB-1329/2026/position,"בית הספר לקולנוע ולטלוויזיה ע""ש סטיב טיש",onsite,administrative,חיצוני,"אחריות מלאה על מחסן הציוד של בית הספר לקולנוע וטלוויזיה, כולל:
ניהול, תחזוקה, ארגון וסידור של מלאי הציוד: מצלמות, סאונד, תאורה, אביזרים, ציוד הפקה ועוד.
השאלת ציוד להפקות סטודנטים ולצורכי הוראה וקליטת ציוד חוזר, כולל רישום, תיעוד ובקרה שוטפת.
ביצוע בדיקות תקופתיות של תקינות הציוד, איתור תקלות ודיווח על צורך בתיקון או החלפה.
אחריות על הזמנות רכש, הזמנות ציוד ומעקב אחר אספקה.
עבודה שוטפת מול ספקים, טכנאים וצוותי הפקה.
שמירה על נהלי בטיחות, כולל בטיחות חשמל ושימוש תקין בציוד מקצועי, והנחלת חשיבותם בהפקות.
אחריות על אינוונטר בית הספר ועבודה מול גורמי האוניברסיטה.
סיוע לסטודנטים בשימוש בציוד, כולל הנחייה מקצועית בסיסית.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי – רצוי. תעודת בגרות מלאה – חובה.
ניסיון בעבודה במחסן ציוד – חובה.
ניסיון בעבודה בתחום הצילום/הסאונד/ההפקה – יתרון.
ידע טכני בציוד צילום, סאונד ותאורה – יתרון.
יכולת עבודה עם מערכות מלאי.
יכולת פיזית לעבודה הכוללת הרמת ציוד.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
